,庫房,料號,品名,數量,帳務日期,週,工作日,年
0,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/1,1,FALSE,2019
1,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/1,1,FALSE,2019
2,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/1,1,FALSE,2019
3,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/2,1,TRUE,2019
4,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/2,1,TRUE,2019
5,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/3,1,TRUE,2019
6,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/1/4,1,TRUE,2019
7,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/5,1,FALSE,2019
8,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/5,1,FALSE,2019
9,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/5,1,FALSE,2019
10,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/6,1,FALSE,2019
11,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/6,1,FALSE,2019
12,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/30,1,TRUE,2019
13,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/30,1,TRUE,2019
14,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/31,1,TRUE,2019
15,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/7,2,TRUE,2019
16,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/7,2,TRUE,2019
17,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/7,2,TRUE,2019
18,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/7,2,TRUE,2019
19,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/8,2,TRUE,2019
20,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/1/8,2,TRUE,2019
21,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/10,2,TRUE,2019
22,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/10,2,TRUE,2019
23,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/10,2,TRUE,2019
24,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/12,2,FALSE,2019
25,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/12,2,FALSE,2019
26,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/12,2,FALSE,2019
27,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/12,2,FALSE,2019
28,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/13,2,FALSE,2019
29,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/13,2,FALSE,2019
30,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/14,3,TRUE,2019
31,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/14,3,TRUE,2019
32,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/15,3,TRUE,2019
33,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/16,3,TRUE,2019
34,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/20,3,FALSE,2019
35,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/21,4,TRUE,2019
36,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/1/21,4,TRUE,2019
37,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/22,4,TRUE,2019
38,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/24,4,TRUE,2019
39,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/24,4,TRUE,2019
40,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/24,4,TRUE,2019
41,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/25,4,TRUE,2019
42,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/25,4,TRUE,2019
43,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/26,4,FALSE,2019
44,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/26,4,FALSE,2019
45,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/26,4,FALSE,2019
46,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/27,4,FALSE,2019
47,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/27,4,FALSE,2019
48,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/1/28,5,TRUE,2019
49,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/30,5,TRUE,2019
50,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/1/31,5,TRUE,2019
51,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/2,5,TRUE,2019
52,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/2,5,TRUE,2019
53,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/3,5,TRUE,2019
54,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/3,5,TRUE,2019
55,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/3,5,TRUE,2019
56,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/4,6,FALSE,2019
57,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/4,6,FALSE,2019
58,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/5,6,FALSE,2019
59,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/9,6,FALSE,2019
60,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/12,7,TRUE,2019
61,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/15,7,TRUE,2019
62,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/16,7,FALSE,2019
63,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/17,7,FALSE,2019
64,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/18,8,TRUE,2019
65,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/23,8,FALSE,2019
66,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/23,8,FALSE,2019
67,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/2/24,8,FALSE,2019
68,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/25,9,TRUE,2019
69,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/25,9,TRUE,2019
70,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/26,9,TRUE,2019
71,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/26,9,TRUE,2019
72,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/2/27,9,TRUE,2019
73,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/28,9,TRUE,2019
74,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/2/28,9,TRUE,2019
75,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/2,9,FALSE,2019
76,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/2,9,FALSE,2019
77,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/3,9,FALSE,2019
78,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/3,9,FALSE,2019
79,DLN5,B00206057,彈性繃帶-非滅菌,0,2019/3/6,10,TRUE,2019
80,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/6,10,TRUE,2019
81,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/6,10,TRUE,2019
82,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/7,10,TRUE,2019
83,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/7,10,TRUE,2019
84,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/7,10,TRUE,2019
85,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/7,10,TRUE,2019
86,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/8,10,TRUE,2019
87,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/9,10,FALSE,2019
88,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/10,10,FALSE,2019
89,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/11,11,TRUE,2019
90,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/13,11,TRUE,2019
91,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/13,11,TRUE,2019
92,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/14,11,TRUE,2019
93,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/14,11,TRUE,2019
94,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/14,11,TRUE,2019
95,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/14,11,TRUE,2019
96,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/14,11,TRUE,2019
97,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/14,11,TRUE,2019
98,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/15,11,TRUE,2019
99,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/15,11,TRUE,2019
100,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/15,11,TRUE,2019
101,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/3/16,11,FALSE,2019
102,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/16,11,FALSE,2019
103,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/16,11,FALSE,2019
104,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/16,11,FALSE,2019
105,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/17,11,FALSE,2019
106,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/17,11,FALSE,2019
107,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/19,12,TRUE,2019
108,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/20,12,TRUE,2019
109,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/21,12,TRUE,2019
110,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/23,12,FALSE,2019
111,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/23,12,FALSE,2019
112,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/25,13,TRUE,2019
113,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/25,13,TRUE,2019
114,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/26,13,TRUE,2019
115,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/3/28,13,TRUE,2019
116,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/7,14,FALSE,2019
117,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/11,15,TRUE,2019
118,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/11,15,TRUE,2019
119,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/11,15,TRUE,2019
120,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/12,15,TRUE,2019
121,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/12,15,TRUE,2019
122,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/13,15,FALSE,2019
123,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/13,15,FALSE,2019
124,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/13,15,FALSE,2019
125,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/13,15,FALSE,2019
126,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/15,16,TRUE,2019
127,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/16,16,TRUE,2019
128,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/17,16,TRUE,2019
129,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/18,16,TRUE,2019
130,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/18,16,TRUE,2019
131,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/18,16,TRUE,2019
132,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/18,16,TRUE,2019
133,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/18,16,TRUE,2019
134,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/19,16,TRUE,2019
135,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/19,16,TRUE,2019
136,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/20,16,FALSE,2019
137,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/21,16,FALSE,2019
138,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/22,17,TRUE,2019
139,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/23,17,TRUE,2019
140,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/25,17,TRUE,2019
141,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/26,17,TRUE,2019
142,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/26,17,TRUE,2019
143,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/26,17,TRUE,2019
144,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/4/27,17,FALSE,2019
145,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/4/28,17,TRUE,2019
146,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/2,18,FALSE,2019
147,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/2,18,FALSE,2019
148,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/2,18,FALSE,2019
149,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/2,18,FALSE,2019
150,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/4,18,FALSE,2019
151,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/5,18,TRUE,2019
152,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/6,19,TRUE,2019
153,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/7,19,TRUE,2019
154,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/8,19,TRUE,2019
155,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/9,19,TRUE,2019
156,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/9,19,TRUE,2019
157,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/9,19,TRUE,2019
158,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/9,19,TRUE,2019
159,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/5/11,19,FALSE,2019
160,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/11,19,FALSE,2019
161,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/15,20,TRUE,2019
162,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/16,20,TRUE,2019
163,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/16,20,TRUE,2019
164,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/16,20,TRUE,2019
165,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/5/18,20,FALSE,2019
166,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/19,20,FALSE,2019
167,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/19,20,FALSE,2019
168,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/5/19,20,FALSE,2019
169,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/5/20,21,TRUE,2019
170,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/20,21,TRUE,2019
171,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/21,21,TRUE,2019
172,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/22,21,TRUE,2019
173,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/22,21,TRUE,2019
174,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/23,21,TRUE,2019
175,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/23,21,TRUE,2019
176,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/23,21,TRUE,2019
177,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/23,21,TRUE,2019
178,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/24,21,TRUE,2019
179,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/24,21,TRUE,2019
180,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/25,21,FALSE,2019
181,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/25,21,FALSE,2019
182,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/25,21,FALSE,2019
183,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/26,21,FALSE,2019
184,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/5/26,21,FALSE,2019
185,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/27,22,TRUE,2019
186,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/28,22,TRUE,2019
187,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/28,22,TRUE,2019
188,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/5/31,22,TRUE,2019
189,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/1,22,FALSE,2019
190,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/2,22,FALSE,2019
191,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/6/5,23,TRUE,2019
192,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/5,23,TRUE,2019
193,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/10,24,TRUE,2019
194,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/11,24,TRUE,2019
195,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/12,24,TRUE,2019
196,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/12,24,TRUE,2019
197,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/12,24,TRUE,2019
198,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/13,24,TRUE,2019
199,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/13,24,TRUE,2019
200,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/13,24,TRUE,2019
201,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/14,24,TRUE,2019
202,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/15,24,FALSE,2019
203,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/15,24,FALSE,2019
204,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/15,24,FALSE,2019
205,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/16,24,FALSE,2019
206,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/19,25,TRUE,2019
207,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/6/19,25,TRUE,2019
208,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/20,25,TRUE,2019
209,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/20,25,TRUE,2019
210,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/20,25,TRUE,2019
211,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/20,25,TRUE,2019
212,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/20,25,TRUE,2019
213,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/21,25,TRUE,2019
214,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/21,25,TRUE,2019
215,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/22,25,FALSE,2019
216,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/6/23,25,FALSE,2019
217,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/26,26,TRUE,2019
218,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/6/26,26,TRUE,2019
219,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/6/27,26,TRUE,2019
220,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/27,26,TRUE,2019
221,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/27,26,TRUE,2019
222,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/27,26,TRUE,2019
223,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/27,26,TRUE,2019
224,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/27,26,TRUE,2019
225,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/28,26,TRUE,2019
226,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/29,26,FALSE,2019
227,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/6/29,26,FALSE,2019
228,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/29,26,FALSE,2019
229,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/30,26,FALSE,2019
230,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/30,26,FALSE,2019
231,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/6/30,26,FALSE,2019
232,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/1,27,TRUE,2019
233,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/2,27,TRUE,2019
234,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/7/3,27,TRUE,2019
235,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/7/4,27,TRUE,2019
236,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/4,27,TRUE,2019
237,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/4,27,TRUE,2019
238,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/4,27,TRUE,2019
239,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/5,27,TRUE,2019
240,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/7,27,FALSE,2019
241,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/7,27,FALSE,2019
242,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/10,28,TRUE,2019
243,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/11,28,TRUE,2019
244,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/11,28,TRUE,2019
245,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/12,28,TRUE,2019
246,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/13,28,FALSE,2019
247,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/13,28,FALSE,2019
248,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/13,28,FALSE,2019
249,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/14,28,FALSE,2019
250,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/14,28,FALSE,2019
251,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/15,29,TRUE,2019
252,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/16,29,TRUE,2019
253,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/7/16,29,TRUE,2019
254,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/16,29,TRUE,2019
255,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/17,29,TRUE,2019
256,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/17,29,TRUE,2019
257,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/18,29,TRUE,2019
258,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/18,29,TRUE,2019
259,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/20,29,FALSE,2019
260,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/21,29,FALSE,2019
261,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/23,30,TRUE,2019
262,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/23,30,TRUE,2019
263,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/23,30,TRUE,2019
264,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/23,30,TRUE,2019
265,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/24,30,TRUE,2019
266,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/24,30,TRUE,2019
267,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/24,30,TRUE,2019
268,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/24,30,TRUE,2019
269,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/25,30,TRUE,2019
270,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/25,30,TRUE,2019
271,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/26,30,TRUE,2019
272,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/26,30,TRUE,2019
273,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/27,30,FALSE,2019
274,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/29,31,TRUE,2019
275,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/29,31,TRUE,2019
276,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/30,31,TRUE,2019
277,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/7/31,31,TRUE,2019
278,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/7/31,31,TRUE,2019
279,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/1,31,TRUE,2019
280,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/1,31,TRUE,2019
281,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/2,31,TRUE,2019
282,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/3,31,FALSE,2019
283,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/3,31,FALSE,2019
284,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/3,31,FALSE,2019
285,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/4,31,FALSE,2019
286,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/5,32,TRUE,2019
287,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/5,32,TRUE,2019
288,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/5,32,TRUE,2019
289,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/8/5,32,TRUE,2019
290,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/6,32,TRUE,2019
291,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/6,32,TRUE,2019
292,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/6,32,TRUE,2019
293,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/8,32,TRUE,2019
294,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/8,32,TRUE,2019
295,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/9,32,TRUE,2019
296,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/10,32,FALSE,2019
297,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/10,32,FALSE,2019
298,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/11,32,FALSE,2019
299,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/13,33,TRUE,2019
300,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/8/14,33,TRUE,2019
301,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/15,33,TRUE,2019
302,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/18,33,FALSE,2019
303,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/19,34,TRUE,2019
304,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/19,34,TRUE,2019
305,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/20,34,TRUE,2019
306,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/22,34,TRUE,2019
307,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/22,34,TRUE,2019
308,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/23,34,TRUE,2019
309,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/23,34,TRUE,2019
